4.939600094367051497e+00,3.217684713061769175e-01
4.940400094346841797e+00,3.229005946912587577e-01
4.941200094326632097e+00,3.205321482237333819e-01
4.942000094306422397e+00,3.065996691174935895e-01
4.942800094286212698e+00,2.872936204887697187e-01
4.943600094266002998e+00,3.027386810110729853e-01
4.944400094245793298e+00,3.250718903861179454e-01
4.945200094225583598e+00,3.253167943773226378e-01
4.946000094205373898e+00,3.169037331140121538e-01
4.946800094185164198e+00,3.104710505273949872e-01
4.947600094164954498e+00,3.076379270252724840e-01
4.948400094144744799e+00,3.007587595386821411e-01
4.949200094124535099e+00,3.122109350271946582e-01
4.950000094104325399e+00,3.196539516029034966e-01
4.950800094084115699e+00,3.208951255705415617e-01
4.951600094063905999e+00,3.224013843824373726e-01
4.952400094043696299e+00,3.174981209456504971e-01
4.953200094023486599e+00,3.157270159884821292e-01
4.954000094003276899e+00,2.897776457563898678e-01
4.954800093983067200e+00,3.045700588054241487e-01
4.955600093962857500e+00,3.318234703255110718e-01
4.956400093942647800e+00,3.410165004225665930e-01
4.957200093922438100e+00,3.295088155388179452e-01
4.958000093902228400e+00,3.168728592626158802e-01
4.958800093882018700e+00,3.239788985179302139e-01
4.959600093861809000e+00,3.292082483194936904e-01
4.960400093841599301e+00,3.331533899644607000e-01
4.961200093821389601e+00,3.400790774681654027e-01
4.962000093801179901e+00,3.419840722629168273e-01
4.962800093780970201e+00,3.402331463750564722e-01
4.963600093760760501e+00,3.416606171789141055e-01
4.964400093740550801e+00,3.405533878566409101e-01
4.965200093720341101e+00,3.306953763086616371e-01
4.966000093700131401e+00,3.144052280124118859e-01
4.966800093679921702e+00,3.081650707549903889e-01
4.967600093659712002e+00,3.223646061422346665e-01
4.968400093639502302e+00,3.233115111765043626e-01
4.969200093619292602e+00,3.203217514891228967e-01
4.970000093599082902e+00,3.270286147333967275e-01
4.970800093578873202e+00,3.343141671412543925e-01
4.971600093558663502e+00,3.352503552629184091e-01
4.972400093538453802e+00,3.455969605332908090e-01
4.973200093518244103e+00,3.468096233604979206e-01
4.974000093498034403e+00,3.475956392329141997e-01
4.974800093477824703e+00,3.491825954227478768e-01
4.975600093457615003e+00,3.485515852643416013e-01
4.976400093437405303e+00,3.477173728880079695e-01
4.977200093417195603e+00,3.393822381696219859e-01
4.978000093396985903e+00,3.120420997292786547e-01
4.978800093376776204e+00,3.144869479384843070e-01
4.979600093356566504e+00,3.280415325073322563e-01
4.980400093336356804e+00,3.302894652190164759e-01
4.981200093316147104e+00,3.376653127298588908e-01
4.982000093295937404e+00,3.403845442608688376e-01
4.982800093275727704e+00,3.372564823127592315e-01
4.983600093255518004e+00,3.442952166124462754e-01
4.984400093235308304e+00,3.479017391130512227e-01
4.985200093215098605e+00,3.453561079627500141e-01
4.986000093194888905e+00,3.433266116114275235e-01
4.986800093174679205e+00,3.457754410961116354e-01
4.987600093154469505e+00,3.488199989591038719e-01
4.988400093134259805e+00,3.448118154530623869e-01
4.989200093114050105e+00,3.322839678579683764e-01
4.990000093093840405e+00,3.081014994084662617e-01
4.990800093073630705e+00,3.135362807815457731e-01
4.991600093053421006e+00,3.355435520871816735e-01
4.992400093033211306e+00,3.471126390518707305e-01
4.993200093013001606e+00,3.456411900107935753e-01
4.994000092992791906e+00,3.391678005129896145e-01
4.994800092972582206e+00,3.405826108221921555e-01
4.995600092952372506e+00,3.421531999080369979e-01
4.996400092932162806e+00,3.419227231985049742e-01
4.997200092911953107e+00,3.410732814607469465e-01
4.998000092891743407e+00,3.421876765309322943e-01
4.998800092871533707e+00,3.407279162039936748e-01
4.999600092851324007e+00,3.397999341584047039e-01
5.000400092831114307e+00,3.399061372168084572e-01
5.001200092810904607e+00,3.323588791125899333e-01
5.002000092790694907e+00,3.151885445495916094e-01
5.002800092770485207e+00,3.116569086050342552e-01
5.003600092750275508e+00,3.374171175167254288e-01
5.004400092730065808e+00,3.421766299333547368e-01
5.005200092709856108e+00,3.394200964075057003e-01
5.006000092689646408e+00,3.371602604712007900e-01
5.006800092669436708e+00,3.425198869979534377e-01
5.007600092649227008e+00,3.449968996968752477e-01
5.008400092629017308e+00,3.448742908938302598e-01
5.009200092608807608e+00,3.444111292576717553e-01
5.010000092588597909e+00,3.417521738663503728e-01
5.010800092568388209e+00,3.417521611308925178e-01
5.011600092548178509e+00,3.392298279925443083e-01
5.012400092527968809e+00,3.281353736014255840e-01
5.013200092507759109e+00,3.328101822427144141e-01
5.014000092487549409e+00,3.298387822787022250e-01
5.014800092467339709e+00,3.159335163790965018e-01
5.015600092447130010e+00,3.204883257113417261e-01
5.016400092426920310e+00,3.363356611382481987e-01
5.017200092406710610e+00,3.406591679711896137e-01
5.018000092386500910e+00,3.269498233247942753e-01
5.018800092366291210e+00,3.254158589214558583e-01
5.019600092346081510e+00,3.228640981609454674e-01
5.020400092325871810e+00,3.263425864416553135e-01
5.021200092305662110e+00,3.348384851170256304e-01
5.022000092285452411e+00,3.390095189123591424e-01
5.022800092265242711e+00,3.419647680013575552e-01
5.023600092245033011e+00,3.319767374784938774e-01
5.024400092224823311e+00,3.326001297518205724e-01
5.025200092204613611e+00,3.366416288078884489e-01
5.026000092184403911e+00,3.344914105897814904e-01
5.026800092164194211e+00,3.218136609506286883e-01
5.027600092143984511e+00,3.095139710068930405e-01
5.028400092123774812e+00,3.227451537832993211e-01
5.029200092103565112e+00,3.280820083339168747e-01
5.030000092083355412e+00,3.339118701200085582e-01
5.030800092063145712e+00,3.399588504835042713e-01
5.031600092042936012e+00,3.581158456044133964e-01
5.032400092022726312e+00,3.613568171126013140e-01
5.033200092002516612e+00,3.585847098570678071e-01
5.034000091982306913e+00,3.610284841342367712e-01
5.034800091962097213e+00,3.564048706430102964e-01
5.035600091941887513e+00,3.550357918604843954e-01
5.036400091921677813e+00,3.658058261589144933e-01
5.037200091901468113e+00,3.654178262566341040e-01
5.038000091881258413e+00,3.583585093165361779e-01
5.038800091861048713e+00,3.483059889543738130e-01
5.039600091840839013e+00,3.384842374605878668e-01
5.040400091820629314e+00,3.409128328002132835e-01
5.041200091800419614e+00,3.578419125298787917e-01
5.042000091780209914e+00,3.532957189980247548e-01
5.042800091760000214e+00,3.557017990730563795e-01
5.043600091739790514e+00,3.584660828414272249e-01
5.044400091719580814e+00,3.551850319027332614e-01
5.045200091699371114e+00,3.564199293290998272e-01
5.046000091679161415e+00,3.540274747806773092e-01
5.046800091658951715e+00,3.441345801998862419e-01
5.047600091638742015e+00,3.540609879931155834e-01
5.048400091618532315e+00,3.636936491659767401e-01
5.049200091598322615e+00,3.678761898098859007e-01
5.050000091578112915e+00,3.642847382720929006e-01
5.050800091557903215e+00,3.620044880233689311e-01
5.051600091537693515e+00,3.625719852775704521e-01
5.052400091517483816e+00,3.474215264621681176e-01
5.053200091497274116e+00,3.517821534430651265e-01
5.054000091477064416e+00,3.574108789196365765e-01
5.054800091456854716e+00,3.573048636753345386e-01
5.055600091436645016e+00,3.594806982688203423e-01
5.056400091416435316e+00,3.640223727660545361e-01
5.057200091396225616e+00,3.652769203073536475e-01
5.058000091376015916e+00,3.579946963372888091e-01
5.058800091355806217e+00,3.531113430210554016e-01
5.059600091335596517e+00,3.602901428165527498e-01
5.060400091315386817e+00,3.680437458698477271e-01
5.061200091295177117e+00,3.639264725696127467e-01
5.062000091274967417e+00,3.564670301549552889e-01
5.062800091254757717e+00,3.621026983829127022e-01
5.063600091234548017e+00,3.601108936900241919e-01
5.064400091214338318e+00,3.581560459153356746e-01
5.065200091194128618e+00,3.494450547605703061e-01
5.066000091173918918e+00,3.432316685968636594e-01
5.066800091153709218e+00,3.512008956019141981e-01
5.067600091133499518e+00,3.620943618341453951e-01
5.068400091113289818e+00,3.663305687034443259e-01
5.069200091093080118e+00,3.642173315067461226e-01
5.070000091072870418e+00,3.607861007689717736e-01
5.070800091052660719e+00,3.618115404544653413e-01
5.071600091032451019e+00,3.705867999977853211e-01
5.072400091012241319e+00,3.709326230653010037e-01
5.073200090992031619e+00,3.709331246657712744e-01
5.074000090971821919e+00,3.694621667786983643e-01
5.074800090951612219e+00,3.632295271630228695e-01
5.075600090931402519e+00,3.638588798210681818e-01
5.076400090911192819e+00,3.690958504694863973e-01
5.077200090890983120e+00,3.647200114005718641e-01
5.078000090870773420e+00,3.530605260540654600e-01
5.078800090850563720e+00,3.390032670605264697e-01
5.079600090830354020e+00,3.501614791017463868e-01
5.080400090810144320e+00,3.587591291732663001e-01
5.081200090789934620e+00,3.574663231781677331e-01
5.082000090769724920e+00,3.478297821042488081e-01
5.082800090749515221e+00,3.484347969917668264e-01
5.083600090729305521e+00,3.648978283168908820e-01
5.084400090709095821e+00,3.712675261473434296e-01
5.085200090688886121e+00,3.623383836883034559e-01
5.086000090668676421e+00,3.607165683847283200e-01
5.086800090648466721e+00,3.645517899480100188e-01
5.087600090628257021e+00,3.671194588509548162e-01
5.088400090608047321e+00,3.683131272513709420e-01
5.089200090587837622e+00,3.706527561545541194e-01
5.090000090567627922e+00,3.710205995656402078e-01
5.090800090547418222e+00,3.617778248950115350e-01
5.091600090527208522e+00,3.460232627791043902e-01
5.092400090506998822e+00,3.435675609416520282e-01
5.093200090486789122e+00,3.555350727452606940e-01
5.094000090466579422e+00,3.588721744287146631e-01
5.094800090446369722e+00,3.590822703225054480e-01
5.095600090426160023e+00,3.643615975751631764e-01
5.096400090405950323e+00,3.695785458745497465e-01
5.097200090385740623e+00,3.701791934387744787e-01
5.098000090365530923e+00,3.628852338901716879e-01
5.098800090345321223e+00,3.611984643386487726e-01
5.099600090325111523e+00,3.667271989819604339e-01
5.100400090304901823e+00,3.685508460629640659e-01
5.101200090284692124e+00,3.724492931593559875e-01
5.102000090264482424e+00,3.727808303858995420e-01
5.102800090244272724e+00,3.691402815885873046e-01
5.103600090224063024e+00,3.644522200095828279e-01
5.104400090203853324e+00,3.523039600543480532e-01
5.105200090183643624e+00,3.390706734607625839e-01
5.106000090163433924e+00,3.503100888486136988e-01
5.106800090143224224e+00,3.576474758413514254e-01
5.107600090123014525e+00,3.548404273244122886e-01
5.108400090102804825e+00,3.581568285452472744e-01
5.109200090082595125e+00,3.602651437446943716e-01
5.110000090062385425e+00,3.517241763198548643e-01
5.110800090042175725e+00,3.509941235257345027e-01
5.111600090021966025e+00,3.607782685545830592e-01
5.112400090001756325e+00,3.653612536380782538e-01
5.113200089981546625e+00,3.631549530149759675e-01
5.114000089961336926e+00,3.544661205686210903e-01
5.114800089941127226e+00,3.539035553249775812e-01
5.115600089920917526e+00,3.639205183943743371e-01
5.116400089900707826e+00,3.663063862019647621e-01
5.117200089880498126e+00,3.589131188195100464e-01
5.118000089860288426e+00,3.439510053901331799e-01
5.118800089840078726e+00,3.382120839589803363e-01
5.119600089819869027e+00,3.512556421195509038e-01
5.120400089799659327e+00,3.586258658482343042e-01
5.121200089779449627e+00,3.614350003687800128e-01
5.122000089759239927e+00,3.622168389342908523e-01
5.122800089739030227e+00,3.724667826526295578e-01
5.123600089718820527e+00,3.882883157005563857e-01
5.124400089698610827e+00,3.829264354828739725e-01
5.125200089678401127e+00,3.879081472138705133e-01
5.126000089658191428e+00,3.892297903481544141e-01
5.126800089637981728e+00,3.775580791893513033e-01
5.127600089617772028e+00,3.703667815932850660e-01
5.128400089597562328e+00,3.740811972232063742e-01
5.129200089577352628e+00,3.778612943477930308e-01
5.130000089557142928e+00,3.730989619289117876e-01
5.130800089536933228e+00,3.711588037701406551e-01
5.131600089516723529e+00,3.658634626586684813e-01
5.132400089496513829e+00,3.649681855834988053e-01
5.133200089476304129e+00,3.781711466165403879e-01
5.134000089456094429e+00,3.835442857791110383e-01
5.134800089435884729e+00,3.865884831769587082e-01
5.135600089415675029e+00,3.879689212193327408e-01
5.136400089395465329e+00,3.880703549506109296e-01
5.137200089375255629e+00,3.838832450920687811e-01
5.138000089355045930e+00,3.894881385011679242e-01
5.138800089334836230e+00,3.850153880207278223e-01
5.139600089314626530e+00,3.737798581568601008e-01
5.140400089294416830e+00,3.767693085861859026e-01
5.141200089274207130e+00,3.799669630055650948e-01
5.142000089253997430e+00,3.779661083809573441e-01
5.142800089233787730e+00,3.768753415608199209e-01
5.143600089213578030e+00,3.742458513009199739e-01
5.144400089193368331e+00,3.722209611881889257e-01
5.145200089173158631e+00,3.678031730353898965e-01
5.146000089152948931e+00,3.613523483641987166e-01
5.146800089132739231e+00,3.598822065124737124e-01
5.147600089112529531e+00,3.637643666916015039e-01
5.148400089092319831e+00,3.773784250248270467e-01
5.149200089072110131e+00,3.746829692110461574e-01
5.150000089051900432e+00,3.739064932861564383e-01
5.150800089031690732e+00,3.874382720817108883e-01
5.151600089011481032e+00,3.932756526492645621e-01
5.152400088991271332e+00,3.944225132514728172e-01
5.153200088971061632e+00,3.914173604707483212e-01
5.154000088950851932e+00,3.914734607444016468e-01
5.154800088930642232e+00,3.940483886292692195e-01
5.155600088910432532e+00,3.886842732569322778e-01
5.156400088890222833e+00,3.885559314291958111e-01
5.157200088870013133e+00,3.853010334533248371e-01
5.158000088849803433e+00,3.791647880015977523e-01
5.158800088829593733e+00,3.758807309664790597e-01
5.159600088809384033e+00,3.674354327030829315e-01
5.160400088789174333e+00,3.706119561640400240e-01
5.161200088768964633e+00,3.840524884943690709e-01
5.162000088748754933e+00,3.919933732771990198e-01
5.162800088728545234e+00,3.973146582456280052e-01
5.163600088708335534e+00,3.935516426508204324e-01
5.164400088688125834e+00,3.875487078871113211e-01
5.165200088667916134e+00,3.882560354772380817e-01
5.166000088647706434e+00,3.871353147502875069e-01
5.166800088627496734e+00,3.823860006101472142e-01
5.167600088607287034e+00,3.879935275080380608e-01
5.168400088587077335e+00,3.920109474805401617e-01
5.169200088566867635e+00,3.933313623289053651e-01
5.170000088546657935e+00,3.969860018881229968e-01
5.170800088526448235e+00,3.915023197570466351e-01
5.171600088506238535e+00,3.850781674997728055e-01
5.172400088486028835e+00,3.769901893770005730e-01
5.173200088465819135e+00,3.670856011176182321e-01
5.174000088445609435e+00,3.682326126219041540e-01
5.174800088425399736e+00,3.828342057959487343e-01
5.175600088405190036e+00,3.902751536623638162e-01
5.176400088384980336e+00,3.979419616387106506e-01
5.177200088364770636e+00,4.011939261320071615e-01
5.178000088344560936e+00,3.975866152621683747e-01
5.178800088324351236e+00,3.938251222334256951e-01
5.179600088304141536e+00,3.922864617721631419e-01
5.180400088283931836e+00,3.920414954456843959e-01
5.181200088263722137e+00,3.898263247523231501e-01
5.182000088243512437e+00,3.886742146513803564e-01
5.182800088223302737e+00,3.955247937713881612e-01
5.183600088203093037e+00,3.946373276687810683e-01
5.184400088182883337e+00,3.844261155929133977e-01
5.185200088162673637e+00,3.842608940955526964e-01
5.186000088142463937e+00,3.879184797607455049e-01
5.186800088122254238e+00,3.876352552083806025e-01
5.187600088102044538e+00,3.879343501861813870e-01
5.188400088081834838e+00,3.879256920623115334e-01
5.189200088061625138e+00,3.960043382373342746e-01
5.190000088041415438e+00,3.973895802608685690e-01
5.190800088021205738e+00,3.962867362072400867e-01
5.191600088000996038e+00,3.980988216052212536e-01
5.192400087980786338e+00,4.001219155442620190e-01
5.193200087960576639e+00,3.988132116968296503e-01
5.194000087940366939e+00,3.953804549121756051e-01
5.194800087920157239e+00,3.902817513720365228e-01
5.195600087899947539e+00,3.915041610580768938e-01
5.196400087879737839e+00,3.919847285437781936e-01
5.197200087859528139e+00,3.901440791151180587e-01
5.198000087839318439e+00,3.830873543934625869e-01
5.198800087819108739e+00,3.760161187846882136e-01
5.199600087798899040e+00,3.786221781829375299e-01
5.200400087778689340e+00,3.903414297760968155e-01
5.201200087758479640e+00,3.813860023441692504e-01
5.202000087738269940e+00,3.740132836262456406e-01
5.202800087718060240e+00,3.825531007163412434e-01
5.203600087697850540e+00,3.932442104470748601e-01
5.204400087677640840e+00,3.931425952532991985e-01
5.205200087657431141e+00,3.889230543711756360e-01
5.206000087637221441e+00,3.905483325658365423e-01
5.206800087617011741e+00,4.001502706648212837e-01
5.207600087596802041e+00,3.982995911040065895e-01
5.208400087576592341e+00,3.948889310963024091e-01
5.209200087556382641e+00,3.852264382255696784e-01
5.210000087536172941e+00,3.832779193326356637e-01
5.210800087515963241e+00,3.855380650401741272e-01
5.211600087495753542e+00,3.892108223625535546e-01
5.212400087475543842e+00,3.879716098811086256e-01
5.213200087455334142e+00,3.778678409907269553e-01
5.214000087435124442e+00,3.856767931526657867e-01
5.214800087414914742e+00,3.961542890699086272e-01
5.215600087394705042e+00,3.968854226753936176e-01
5.216400087374495342e+00,3.897920135736593350e-01
5.217200087354285643e+00,3.820560270885239862e-01
5.218000087334075943e+00,3.967839987389316647e-01
5.218800087313866243e+00,4.013088575924586565e-01
5.219600087293656543e+00,4.001484807358758333e-01
5.220400087273446843e+00,3.875553355579189341e-01
5.221200087253237143e+00,3.797268856121659986e-01
5.222000087233027443e+00,3.857709273496150448e-01
5.222800087212817743e+00,3.825584238430893014e-01
5.223600087192608044e+00,3.931197890127665628e-01
5.224400087172398344e+00,3.986941048563702461e-01
5.225200087152188644e+00,3.974125303036742940e-01
5.226000087131978944e+00,3.945678038378243602e-01
5.226800087111769244e+00,3.963675827827586318e-01
5.227600087091559544e+00,3.959931562387308257e-01
5.228400087071349844e+00,3.976949056723584897e-01
5.229200087051140144e+00,3.977923087343562814e-01
5.230000087030930445e+00,3.979362624852260666e-01
5.230800087010720745e+00,3.993279617926047687e-01
5.231600086990511045e+00,3.926431315198446459e-01
5.232400086970301345e+00,3.953712647630058807e-01
5.233200086950091645e+00,4.014367026041261721e-01
5.234000086929881945e+00,3.988343830417781510e-01
5.234800086909672245e+00,3.889544811960788939e-01
5.235600086889462546e+00,3.893844236367166589e-01
5.236400086869252846e+00,3.989861049761313505e-01
5.237200086849043146e+00,4.027625119036947199e-01
5.238000086828833446e+00,4.023203427371611629e-01
5.238800086808623746e+00,3.956529829146294697e-01
5.239600086788414046e+00,3.868696518751848501e-01
5.240400086768204346e+00,3.732699030396549045e-01
5.241200086747994646e+00,3.762654509638235223e-01
5.242000086727784947e+00,3.882732076341905425e-01
5.242800086707575247e+00,3.952846469530897355e-01
5.243600086687365547e+00,3.973600255047866070e-01
5.244400086667155847e+00,3.875359336454067827e-01
5.245200086646946147e+00,3.843764355920127884e-01
5.246000086626736447e+00,3.850614268882576741e-01
5.246800086606526747e+00,3.876048157039725939e-01
5.247600086586317047e+00,3.902738391857249467e-01
5.248400086566107348e+00,3.946147977175480936e-01
5.249200086545897648e+00,3.965777310027415181e-01
5.250000086525687948e+00,3.955334671451324891e-01
5.250800086505478248e+00,3.890897766687049231e-01
5.251600086485268548e+00,3.861701531397351839e-01
5.252400086465058848e+00,3.906064136226064520e-01
5.253200086444849148e+00,3.870995417052969234e-01
5.254000086424639449e+00,3.875081443315200325e-01
5.254800086404429749e+00,3.904820428156704493e-01
5.255600086384220049e+00,3.914241603565006833e-01
5.256400086364010349e+00,3.893176932931542988e-01
5.257200086343800649e+00,3.871983406092929236e-01
5.258000086323590949e+00,3.857424801914378087e-01
5.258800086303381249e+00,3.950198518052056573e-01
5.259600086283171549e+00,3.998858932809717937e-01
5.260400086262961850e+00,3.989517780136429548e-01
5.261200086242752150e+00,4.160173884794303723e-01
5.262000086222542450e+00,4.132507335972347984e-01
5.262800086202332750e+00,4.247341065155734174e-01
5.263600086182123050e+00,4.281982159312862635e-01
5.264400086161913350e+00,4.288039922146067440e-01
5.265200086141703650e+00,4.269351230747041037e-01
5.266000086121493950e+00,4.202607585199149565e-01
5.266800086101284251e+00,4.146186987465796947e-01
5.267600086081074551e+00,4.170843460405110337e-01
5.268400086060864851e+00,4.180528141040638634e-01
5.269200086040655151e+00,4.082418760275567382e-01
5.270000086020445451e+00,3.986751886810737666e-01
5.270800086000235751e+00,4.145681401606211014e-01
5.271600085980026051e+00,4.264543020443529731e-01
5.272400085959816352e+00,4.277513527788223135e-01
5.273200085939606652e+00,4.249609153237025594e-01
5.274000085919396952e+00,4.179294201518182206e-01
5.274800085899187252e+00,4.020521362020613165e-01
5.275600085878977552e+00,3.917014414055410287e-01
5.276400085858767852e+00,3.969553758459013482e-01
5.277200085838558152e+00,4.063632332255072144e-01
5.278000085818348452e+00,4.101953145170322834e-01
5.278800085798138753e+00,4.167020976387258990e-01
5.279600085777929053e+00,4.152837150475029437e-01
5.280400085757719353e+00,4.113792852148850931e-01
5.281200085737509653e+00,4.210333979282075423e-01
5.282000085717299953e+00,4.240732451594932950e-01
5.282800085697090253e+00,4.195858137799707843e-01
5.283600085676880553e+00,4.183987785585944752e-01
5.284400085656670853e+00,4.236786303377021445e-01
5.285200085636461154e+00,4.202571082293922178e-01
5.286000085616251454e+00,4.143328990268640988e-01
5.286800085596041754e+00,4.173466429466966554e-01
5.287600085575832054e+00,4.236770081603981608e-01
5.288400085555622354e+00,4.283387756956193448e-01
5.289200085535412654e+00,4.300674924477462802e-01
5.290000085515202954e+00,4.302557044632082106e-01
5.290800085494993255e+00,4.239996743362301479e-01
5.291600085474783555e+00,4.059970642342049518e-01
5.292400085454573855e+00,4.051245556926371116e-01
5.293200085434364155e+00,4.182367314080286946e-01
5.294000085414154455e+00,4.207198339050761127e-01
5.294800085393944755e+00,4.219373935675904130e-01
5.295600085373735055e+00,4.237690577270157299e-01
5.296400085353525355e+00,4.221443425546764217e-01
5.297200085333315656e+00,4.191868903069294050e-01
5.298000085313105956e+00,4.215851500729998480e-01
5.298800085292896256e+00,4.309574767085876945e-01
5.299600085272686556e+00,4.333946612787204500e-01
5.300400085252476856e+00,4.294613577719310071e-01
5.301200085232267156e+00,4.289608668767365685e-01
5.302000085212057456e+00,4.331746585481776046e-01
5.302800085191847757e+00,4.327286366888138947e-01
5.303600085171638057e+00,4.197238649697643820e-01
5.304400085151428357e+00,4.129974453874709073e-01
5.305200085131218657e+00,4.145600576700621542e-01
5.306000085111008957e+00,4.196148515328156914e-01
5.306800085090799257e+00,4.260652265999583244e-01
5.307600085070589557e+00,4.244832926533217421e-01
5.308400085050379857e+00,4.272811833840296503e-01
5.309200085030170158e+00,4.336880359745147739e-01
5.310000085009960458e+00,4.316416121879005918e-01
5.310800084989750758e+00,4.255965315771519930e-01
5.311600084969541058e+00,4.297386166143418174e-01
5.312400084949331358e+00,4.323860433058688280e-01
5.313200084929121658e+00,4.351047508074038506e-01
5.314000084908911958e+00,4.356945073391798040e-01
5.314800084888702258e+00,4.351434332300555541e-01
5.315600084868492559e+00,4.371112797954653240e-01
5.316400084848282859e+00,4.397045594858913220e-01
5.317200084828073159e+00,4.394087996228988047e-01
5.318000084807863459e+00,4.354592540390258559e-01
5.318800084787653759e+00,4.292757133068648145e-01
5.319600084767444059e+00,4.169516648688230687e-01
5.320400084747234359e+00,4.032392267609792857e-01
5.321200084727024660e+00,4.036377741121537355e-01
5.322000084706814960e+00,4.183819241817753332e-01
5.322800084686605260e+00,4.286811337765940033e-01
5.323600084666395560e+00,4.314513236419953990e-01
5.324400084646185860e+00,4.377560045260707744e-01
5.325200084625976160e+00,4.353526435569951003e-01
5.326000084605766460e+00,4.314446407928824723e-01
5.326800084585556760e+00,4.314400978009704235e-01
5.327600084565347061e+00,4.350517858792409265e-01
5.328400084545137361e+00,4.357888165532822211e-01
5.329200084524927661e+00,4.177248364203380304e-01
5.330000084504717961e+00,4.152432472160153543e-01
5.330800084484508261e+00,4.367886356200806897e-01
5.331600084464298561e+00,4.343503046980590754e-01
5.332400084444088861e+00,4.346527995813852518e-01
5.333200084423879161e+00,4.353438930901428749e-01
5.334000084403669462e+00,4.333783473492220373e-01
5.334800084383459762e+00,4.281771847945156639e-01
5.335600084363250062e+00,4.324689077885195410e-01
5.336400084343040362e+00,4.414545856715566541e-01
5.337200084322830662e+00,4.560448531691381757e-01
5.338000084302620962e+00,4.707173515908898431e-01
5.338800084282411262e+00,4.692754895873506027e-01
5.339600084262201563e+00,4.459317160383548528e-01
5.340400084241991863e+00,4.348335133883215464e-01
5.341200084221782163e+00,4.360556915405593981e-01
5.342000084201572463e+00,4.382877997834117023e-01
5.342800084181362763e+00,4.399838846791129798e-01
5.343600084161153063e+00,4.395663989255162440e-01
5.344400084140943363e+00,4.273857946518505591e-01
5.345200084120733663e+00,4.219903538898276407e-01
5.346000084100523964e+00,4.327098515935908218e-01
5.346800084080314264e+00,4.353714959091505854e-01
5.347600084060104564e+00,4.352198852313333699e-01
5.348400084039894864e+00,4.248751020842755910e-01
5.349200084019685164e+00,4.153671357697977240e-01
5.350000083999475464e+00,4.189375265023130845e-01
5.350800083979265764e+00,4.166867514361179414e-01
5.351600083959056064e+00,4.284134719505186539e-01
5.352400083938846365e+00,4.298890965077009629e-01
5.353200083918636665e+00,4.229510448142305701e-01
5.354000083898426965e+00,4.297235869335451763e-01
5.354800083878217265e+00,4.396717970173215639e-01
5.355600083858007565e+00,4.424191621075932446e-01
5.356400083837797865e+00,4.464642869748897125e-01
5.357200083817588165e+00,4.368845032131072892e-01
5.358000083797378466e+00,4.285049883955502903e-01
5.358800083777168766e+00,4.382504206056370144e-01
5.359600083756959066e+00,4.416808506707244342e-01
5.360400083736749366e+00,4.405756919330285348e-01
5.361200083716539666e+00,4.430375057620202783e-01
5.362000083696329966e+00,4.430996541614837247e-01
5.362800083676120266e+00,4.425936736836095786e-01
5.363600083655910566e+00,4.292044870476244278e-01
5.364400083635700867e+00,4.222408577118376694e-01
5.365200083615491167e+00,4.322971541403882734e-01
5.366000083595281467e+00,4.399643383502542804e-01
